代码,简称,日期,前收盘价,开盘价,最高价,最低价,收盘价,成交量(股),成交金额(元),涨跌,涨跌幅(%)
000995.CSI,全指公用,2012/12/3,1444.525,1442.486,1449.933,1423.715,1424.265,264545700,1276923820,-20.26,-1.4025
000995.CSI,全指公用,2012/12/4,1424.265,1425.762,1444.061,1417.857,1443.593,345868500,1813375806,19.328,1.3571
000995.CSI,全指公用,2012/12/5,1443.593,1442.592,1498.329,1437.7,1482.574,668708400,3421658323,38.981,2.7003
000995.CSI,全指公用,2012/12/6,1482.574,1478.466,1489.11,1469.912,1482.803,450281800,2447894900,0.229,0.0154
000995.CSI,全指公用,2012/12/7,1482.803,1479.486,1502.352,1474.009,1498.709,632745000,3369267378,15.906,1.0727
000995.CSI,全指公用,2012/12/10,1498.709,1502.357,1509.549,1495.988,1506.726,604039900,3324242953,8.017,0.5349
000995.CSI,全指公用,2012/12/11,1506.726,1500.467,1505.721,1490.181,1499.879,474979700,2672385332,-6.847,-0.4544
000995.CSI,全指公用,2012/12/12,1499.879,1495.029,1501.836,1486.616,1498.855,360007200,2136116480,-1.024,-0.0683
000995.CSI,全指公用,2012/12/13,1498.855,1496.158,1500.53,1485.169,1487.19,345848900,1936017759,-11.665,-0.7783
000995.CSI,全指公用,2012/12/14,1487.19,1488.078,1536.016,1487.405,1535.061,759243000,4148633178,47.871,3.2189
000995.CSI,全指公用,2012/12/17,1535.061,1537.613,1546.075,1527.957,1530.004,646176600,3590782780,-5.057,-0.3294
000995.CSI,全指公用,2012/12/18,1530.004,1530.89,1536.962,1519.77,1525.121,513335100,2934301365,-4.883,-0.3191
000995.CSI,全指公用,2012/12/19,1525.121,1523.463,1529.935,1518.27,1526.202,393573300,2297285415,1.081,0.0709
000995.CSI,全指公用,2012/12/20,1526.202,1523.155,1536.808,1518.287,1536.196,433140300,2518603135,9.994,0.6548
000995.CSI,全指公用,2012/12/21,1536.196,1538.568,1547.584,1520.159,1527.593,505426700,2900476502,-8.603,-0.56
000995.CSI,全指公用,2012/12/24,1527.593,1525.952,1535.729,1524.201,1532.521,392803300,2177882453,4.928,0.3226
000995.CSI,全指公用,2012/12/25,1532.521,1531.73,1566.416,1527.208,1565.324,680297400,3811783289,32.803,2.1405
000995.CSI,全指公用,2012/12/26,1565.324,1566.116,1573.364,1559.132,1572.485,661257300,3845136525,7.161,0.4575
000995.CSI,全指公用,2012/12/27,1572.485,1573.682,1582.696,1562.814,1573.953,669407800,3896747029,1.468,0.0934
000995.CSI,全指公用,2012/12/28,1573.953,1573.204,1584.825,1568.92,1583.813,529889600,3077806221,9.86,0.6264
000995.CSI,全指公用,2012/12/31,1583.813,1585.177,1606.186,1585.177,1604.412,619429000,3635199875,20.599,1.3006
000995.CSI,全指公用,2013/1/4,1604.412,1609.912,1613.1,1584.556,1595.262,559930700,3434272136,-9.15,-0.5703
000995.CSI,全指公用,2013/1/7,1595.262,1593.038,1603.418,1589.9,1602.371,474140300,3032935498,7.109,0.4456
000995.CSI,全指公用,2013/1/8,1602.371,1602.586,1608.905,1591.543,1608.49,505046900,3250320827,6.119,0.3819
000995.CSI,全指公用,2013/1/9,1608.49,1607.864,1612.586,1591.088,1601.633,557880200,3585954705,-6.857,-0.4263
000995.CSI,全指公用,2013/1/10,1601.633,1600.93,1604.437,1589.617,1603.231,632340000,3756976510,1.598,0.0998
000995.CSI,全指公用,2013/1/11,1603.231,1603.433,1604.265,1566.767,1572.867,573620700,3667949471,-30.364,-1.8939
000995.CSI,全指公用,2013/1/14,1572.867,1571.793,1614.696,1570.76,1613.326,746926300,4569418211,40.459,2.5723
000995.CSI,全指公用,2013/1/15,1613.326,1613.824,1633.831,1612.623,1629.713,889215300,5781437464,16.387,1.0157
000995.CSI,全指公用,2013/1/16,1629.713,1628.858,1634.681,1607.831,1626.081,770626000,4958642268,-3.632,-0.2229
000995.CSI,全指公用,2013/1/17,1626.081,1623.96,1645.767,1623.119,1630.927,715423100,4293445093,4.846,0.298
000995.CSI,全指公用,2013/1/18,1630.927,1637.216,1663.889,1636.524,1663.047,954354600,5649383525,32.12,1.9694
000995.CSI,全指公用,2013/1/21,1663.047,1669.835,1672.023,1652.303,1661.796,842065000,5547472087,-1.251,-0.0752
000995.CSI,全指公用,2013/1/22,1661.796,1663.067,1665.058,1623.254,1634.851,836029000,5202815100,-26.945,-1.6214
000995.CSI,全指公用,2013/1/23,1634.851,1630.593,1637.284,1618.388,1632.09,488550600,3057067062,-2.761,-0.1689
000995.CSI,全指公用,2013/1/24,1632.09,1636.237,1647.227,1603.986,1612.518,641254300,4054202816,-19.572,-1.1992
000995.CSI,全指公用,2013/1/25,1612.518,1615.518,1623.572,1611.987,1614.375,405945100,2496814693,1.857,0.1152
000995.CSI,全指公用,2013/1/28,1614.375,1620.261,1637.499,1616.787,1636.762,553036900,3344724792,22.387,1.3867
000995.CSI,全指公用,2013/1/29,1636.762,1639.258,1642.995,1630.228,1638.923,705186700,4187275493,2.161,0.132
000995.CSI,全指公用,2013/1/30,1638.923,1642.048,1643.599,1629.816,1639.395,707981800,4288401553,0.472,0.0288
000995.CSI,全指公用,2013/1/31,1639.395,1642.958,1673.41,1633.806,1673.146,924033900,5268887032,33.751,2.0587
000995.CSI,全指公用,2013/2/1,1673.146,1668.852,1685.814,1661.923,1685.092,721899900,4448030099,11.946,0.714
000995.CSI,全指公用,2013/2/4,1685.092,1687.523,1698.706,1677.017,1678.985,782126300,5177243624,-6.107,-0.3624
000995.CSI,全指公用,2013/2/5,1678.985,1677.018,1693.563,1675.191,1693.537,657837000,4029328335,14.552,0.8667
000995.CSI,全指公用,2013/2/6,1693.537,1693.261,1695.519,1682.371,1685.31,556411200,3525546763,-8.227,-0.4858
000995.CSI,全指公用,2013/2/7,1685.31,1682.068,1687.7,1674.936,1682.947,470238600,3097309699,-2.363,-0.1402
000995.CSI,全指公用,2013/2/8,1682.947,1682.802,1698.016,1682.802,1693.639,439942100,2896730081,10.692,0.6353
000995.CSI,全指公用,2013/2/18,1693.639,1699.622,1702.869,1684.262,1696.127,544992300,3711952213,2.488,0.1469
000995.CSI,全指公用,2013/2/19,1696.127,1696.735,1697.127,1663.288,1667.402,537664700,3465069291,-28.725,-1.6936
000995.CSI,全指公用,2013/2/20,1667.402,1667.385,1700.127,1667.379,1699.205,689264100,4710900270,31.803,1.9073
000995.CSI,全指公用,2013/2/21,1699.205,1687.477,1688.052,1655.497,1663.296,759257200,5018602214,-35.909,-2.1133
000995.CSI,全指公用,2013/2/22,1663.296,1662.915,1670.778,1655.454,1658.836,403974500,2633983968,-4.46,-0.2681
000995.CSI,全指公用,2013/2/25,1658.836,1662.519,1695.715,1662.251,1692.087,646827600,4381146287,33.251,2.0045
000995.CSI,全指公用,2013/2/26,1692.087,1687.51,1694.23,1661.054,1664.111,664692500,4397693664,-27.976,-1.6533
000995.CSI,全指公用,2013/2/27,1664.111,1667.057,1682.824,1658.144,1666.305,423653900,2931936811,2.194,0.1318
000995.CSI,全指公用,2013/2/28,1666.305,1670.357,1696.104,1664.112,1695.64,546205600,3724892375,29.335,1.7605
000995.CSI,全指公用,2013/3/1,1695.64,1695.27,1722.818,1691.36,1721.42,789707500,5555860779,25.78,1.5204
000995.CSI,全指公用,2013/3/4,1721.42,1717.712,1746.417,1702.133,1712.679,1229355000,8254335515,-8.741,-0.5078
000995.CSI,全指公用,2013/3/5,1712.679,1714.621,1754.757,1704.222,1748.089,1109997700,8045018186,35.41,2.0675
000995.CSI,全指公用,2013/3/6,1748.089,1753.066,1788.759,1753.066,1779.29,1173174400,8121537786,31.201,1.7849
000995.CSI,全指公用,2013/3/7,1779.29,1773.256,1785.245,1747.615,1763.452,1173580700,7543179969,-15.838,-0.8901
000995.CSI,全指公用,2013/3/8,1763.452,1765.192,1772.745,1745.682,1747.953,743273900,5083191878,-15.499,-0.8789
000995.CSI,全指公用,2013/3/11,1747.953,1745.767,1761.505,1739.449,1748.184,660718900,4455995840,0.231,0.0132
000995.CSI,全指公用,2013/3/12,1748.184,1750.617,1776.315,1713.066,1734.437,936841900,5999669040,-13.747,-0.7864
000995.CSI,全指公用,2013/3/13,1734.437,1727.983,1729.708,1696.756,1708.835,572614900,3681614132,-25.602,-1.4761
000995.CSI,全指公用,2013/3/14,1708.835,1698.274,1717.983,1698.053,1707.357,436126300,2951174513,-1.478,-0.0865
000995.CSI,全指公用,2013/3/15,1707.357,1710.25,1742.181,1699.891,1716.641,721477500,5312825155,9.284,0.5438
000995.CSI,全指公用,2013/3/18,1716.641,1715.218,1731.472,1710.861,1726.274,800287200,6105214099,9.633,0.5612
000995.CSI,全指公用,2013/3/19,1726.274,1729.626,1754.038,1729.087,1750.904,771220300,5576182880,24.63,1.4268
000995.CSI,全指公用,2013/3/20,1750.904,1751.372,1777.608,1746.95,1776.995,876734900,6437201622,26.091,1.4901
000995.CSI,全指公用,2013/3/21,1776.995,1778.063,1808.241,1772.771,1798.509,1019510500,8426124103,21.514,1.2107
000995.CSI,全指公用,2013/3/22,1798.509,1799.216,1803.67,1789.143,1800.371,833071300,6706801673,1.862,0.1035
000995.CSI,全指公用,2013/3/25,1800.371,1805.35,1819.362,1794.135,1806.317,953707300,7788930544,5.946,0.3303
000995.CSI,全指公用,2013/3/26,1806.317,1795.282,1795.282,1767.892,1779.402,777183700,6134484380,-26.915,-1.49
000995.CSI,全指公用,2013/3/27,1779.402,1778.981,1794.047,1772.916,1783.726,575524200,4715727311,4.324,0.243
000995.CSI,全指公用,2013/3/28,1783.726,1772.157,1772.947,1740.321,1742.253,689525400,5253429174,-41.473,-2.3251
000995.CSI,全指公用,2013/3/29,1742.253,1748.592,1761.513,1740.876,1743.762,520655200,4062082777,1.509,0.0866
000995.CSI,全指公用,2013/4/1,1743.762,1738.686,1759.567,1736.728,1756.462,545217600,4378939433,12.7,0.7283
000995.CSI,全指公用,2013/4/2,1756.462,1757.898,1770.456,1739.512,1745.868,607778900,4897314465,-10.594,-0.6031
000995.CSI,全指公用,2013/4/3,1745.868,1747.229,1752.102,1723.327,1732.047,469374000,3571994229,-13.821,-0.7916
000995.CSI,全指公用,2013/4/8,1732.047,1709.536,1734.463,1696.263,1731.56,543919000,4094998415,-0.487,-0.0281
000995.CSI,全指公用,2013/4/9,1731.56,1735.694,1747.521,1731.785,1739.713,502879100,3885513686,8.153,0.4708
000995.CSI,全指公用,2013/4/10,1739.713,1739.114,1742.227,1713.445,1726.901,527007900,4169167918,-12.812,-0.7364
000995.CSI,全指公用,2013/4/11,1726.901,1732.813,1741.297,1726.128,1727.977,485798700,3628366529,1.076,0.0623
000995.CSI,全指公用,2013/4/12,1727.977,1729.27,1733.176,1707.308,1711.241,573272600,3778469020,-16.736,-0.9685
000995.CSI,全指公用,2013/4/15,1711.241,1707.575,1709.813,1677.866,1682.63,464441300,3028112406,-28.611,-1.6719
000995.CSI,全指公用,2013/4/16,1682.63,1677.138,1685.965,1663.61,1684.834,529269100,3410436974,2.204,0.131
000995.CSI,全指公用,2013/4/17,1684.834,1685.309,1687.082,1661.837,1678.832,497857800,3075980822,-6.002,-0.3562
000995.CSI,全指公用,2013/4/18,1678.832,1670.084,1697.34,1664.871,1692.807,566754900,4444445239,13.975,0.8324
000995.CSI,全指公用,2013/4/19,1692.807,1692.912,1730.544,1691.891,1729.149,716140700,5842938174,36.342,2.1468
000995.CSI,全指公用,2013/4/22,1729.149,1718.475,1725.879,1713.715,1723.262,899139400,5888770322,-5.887,-0.3405
000995.CSI,全指公用,2013/4/23,1723.262,1720.397,1720.397,1680.394,1685.062,748009500,4756840983,-38.2,-2.2167
000995.CSI,全指公用,2013/4/24,1685.062,1690.991,1716.248,1685.861,1710.199,738036700,4888435373,25.137,1.4918
000995.CSI,全指公用,2013/4/25,1710.199,1700.745,1709.447,1688.731,1691.184,936097600,5889078587,-19.015,-1.1119
000995.CSI,全指公用,2013/4/26,1691.184,1691.846,1696.858,1659.217,1665.411,692427100,4130321863,-25.773,-1.524
000995.CSI,全指公用,2013/5/2,1665.411,1659.651,1684.809,1656.728,1681.183,487270900,2850071372,15.772,0.947
000995.CSI,全指公用,2013/5/3,1681.183,1684.682,1720.669,1684.573,1710.54,648749000,4052655662,29.357,1.7462
000995.CSI,全指公用,2013/5/6,1710.54,1713.435,1731.273,1713.435,1726.929,657243100,4288318154,16.389,0.9581
000995.CSI,全指公用,2013/5/7,1726.929,1727.453,1752.076,1727.453,1751.913,874205700,5855285605,24.984,1.4467
000995.CSI,全指公用,2013/5/8,1751.913,1756.959,1764.153,1751.249,1758.297,761753600,5201317612,6.384,0.3644
000995.CSI,全指公用,2013/5/9,1758.297,1755.276,1766.408,1750.521,1763.946,852356500,6009445754,5.649,0.3213
000995.CSI,全指公用,2013/5/10,1763.946,1764.645,1784.588,1762.949,1774.696,727002900,5087169544,10.75,0.6094
000995.CSI,全指公用,2013/5/13,1774.696,1779.736,1785.989,1771.196,1780.141,719096900,4664612444,5.445,0.3068
000995.CSI,全指公用,2013/5/14,1780.141,1780.749,1782.496,1756.256,1768.784,677501800,4727902036,-11.357,-0.638
000995.CSI,全指公用,2013/5/15,1768.784,1767.032,1776.933,1762.955,1776.933,476421600,3362251708,8.149,0.4607
000995.CSI,全指公用,2013/5/16,1776.933,1773.947,1794.138,1764.026,1793.564,650025000,4449049832,16.631,0.9359
000995.CSI,全指公用,2013/5/17,1793.564,1794.433,1822.551,1793.677,1817.072,806520800,5290750803,23.508,1.3107
000995.CSI,全指公用,2013/5/20,1817.072,1818.725,1835.498,1816.381,1829.738,887919400,6099582840,12.666,0.6971
000995.CSI,全指公用,2013/5/21,1829.738,1826.239,1843.445,1814.311,1843.127,1093912500,7532821569,13.389,0.7317
000995.CSI,全指公用,2013/5/22,1843.127,1842.413,1842.413,1796.589,1804.992,1339465800,8406486314,-38.135,-2.069
000995.CSI,全指公用,2013/5/23,1804.992,1792.475,1799.672,1774.174,1778.707,1029242200,6575177541,-26.285,-1.4562
000995.CSI,全指公用,2013/5/24,1778.707,1782.699,1791.528,1768.828,1786.264,770213300,4946469835,7.557,0.4249
000995.CSI,全指公用,2013/5/27,1786.264,1786.507,1799.583,1783.356,1796.673,857268500,5767540332,10.409,0.5827
000995.CSI,全指公用,2013/5/28,1796.673,1795.548,1813.599,1777.788,1813.093,882287900,5942065622,16.42,0.9139
000995.CSI,全指公用,2013/5/29,1813.093,1815.657,1833.689,1814.983,1827.135,898300800,6085048948,14.042,0.7745
000995.CSI,全指公用,2013/5/30,1827.135,1823.662,1831.45,1815.952,1822.856,721366100,5040158395,-4.279,-0.2342
000995.CSI,全指公用,2013/5/31,1822.856,1825.691,1829.372,1807.261,1808.83,768650800,5452279362,-14.026,-0.7695
000995.CSI,全指公用,2013/6/3,1808.83,1808.747,1821.762,1803.204,1805.514,743193200,5320567902,-3.316,-0.1833
000995.CSI,全指公用,2013/6/4,1805.514,1804.416,1807.041,1771.792,1783.152,721961500,5056975560,-22.362,-1.2385
000995.CSI,全指公用,2013/6/5,1783.152,1780.972,1794.485,1777.015,1786.386,499252700,3396583210,3.234,0.1814
000995.CSI,全指公用,2013/6/6,1786.386,1782.258,1784.936,1759.279,1762.487,527137400,3511070742,-23.899,-1.3378
000995.CSI,全指公用,2013/6/7,1762.487,1763.865,1772.119,1723.456,1730.739,550339500,3580118836,-31.748,-1.8013
000995.CSI,全指公用,2013/6/13,1730.739,1713.238,1713.238,1652.159,1667.654,670852300,3880531616,-63.085,-3.645
000995.CSI,全指公用,2013/6/14,1667.654,1671.849,1678.924,1663.811,1678.9,592552100,3345003565,11.246,0.6744
000995.CSI,全指公用,2013/6/17,1678.9,1679.627,1683.943,1664.082,1674.504,588026600,3467843994,-4.396,-0.2618
000995.CSI,全指公用,2013/6/18,1674.504,1675.144,1682.357,1659.545,1681.997,521289600,3203884316,7.493,0.4475
000995.CSI,全指公用,2013/6/19,1681.997,1675.38,1675.38,1638.282,1659.408,560678100,3351634797,-22.589,-1.343
000995.CSI,全指公用,2013/6/20,1659.408,1651.79,1651.79,1619.043,1619.928,535464600,3106227493,-39.48,-2.3792
000995.CSI,全指公用,2013/6/21,1619.928,1598.837,1626.071,1582.257,1617.495,601980000,3506389136,-2.433,-0.1502
000995.CSI,全指公用,2013/6/24,1617.495,1615.001,1615.142,1519.949,1523.862,744864300,4023540147,-93.633,-5.7888
000995.CSI,全指公用,2013/6/25,1523.862,1510.514,1534.123,1433.361,1530.536,956303400,4996233595,6.674,0.438
000995.CSI,全指公用,2013/6/26,1530.536,1529.307,1546.427,1512.986,1540.738,697213500,3813511604,10.202,0.6666
000995.CSI,全指公用,2013/6/27,1540.738,1544.319,1577.73,1542.051,1544.268,916717200,5080736099,3.53,0.2291
000995.CSI,全指公用,2013/6/28,1544.268,1537.32,1575.442,1531.122,1547.155,663013100,3643674259,2.887,0.1869
000995.CSI,全指公用,2013/7/1,1547.155,1541.1,1566.422,1534.368,1565.686,586680400,3282285549,18.531,1.1977
000995.CSI,全指公用,2013/7/2,1565.686,1564.676,1577.977,1558.086,1577.644,535400600,3197329003,11.958,0.7638
000995.CSI,全指公用,2013/7/3,1577.644,1571.442,1571.705,1533.137,1562.553,754040500,3836525995,-15.091,-0.9566
000995.CSI,全指公用,2013/7/4,1562.553,1550.649,1577.309,1537.571,1562.557,681856900,3726480707,0.004,0.0003
000995.CSI,全指公用,2013/7/5,1562.557,1563.658,1579.758,1560.696,1568.124,553869900,3018477120,5.567,0.3563
000995.CSI,全指公用,2013/7/8,1568.124,1552.098,1552.098,1517.257,1518.101,583514000,3063912883,-50.023,-3.19
000995.CSI,全指公用,2013/7/9,1518.101,1515.811,1531.531,1512.311,1527.157,472835700,2791599871,9.056,0.5965
000995.CSI,全指公用,2013/7/10,1527.157,1526.409,1562.476,1526.268,1561.92,621350700,3467928379,34.763,2.2763
000995.CSI,全指公用,2013/7/11,1561.92,1563.017,1626.08,1563.017,1613.871,1043590900,5867250041,51.951,3.3261
000995.CSI,全指公用,2013/7/12,1613.871,1620.007,1629.494,1593.323,1597.505,1027917300,5618775850,-16.366,-1.0141
000995.CSI,全指公用,2013/7/15,1597.505,1601.062,1621.246,1592.102,1608.545,746898500,4394503158,11.04,0.6911
000995.CSI,全指公用,2013/7/16,1608.545,1605.852,1613.655,1592.751,1612.549,688827500,4057888078,4.004,0.2489
000995.CSI,全指公用,2013/7/17,1612.549,1608.926,1618.565,1590.142,1591.186,659720300,3781359357,-21.363,-1.3248
000995.CSI,全指公用,2013/7/18,1591.186,1585.146,1591.161,1570.417,1574.719,593410500,3327107767,-16.467,-1.0349
000995.CSI,全指公用,2013/7/19,1574.719,1577.935,1584.947,1538.382,1538.695,668773400,3597800885,-36.024,-2.2876
000995.CSI,全指公用,2013/7/22,1538.695,1527.972,1561.626,1523.028,1560.293,529113900,2861609072,21.598,1.4037
000995.CSI,全指公用,2013/7/23,1560.293,1563.155,1593.929,1559.832,1587.758,759847900,4232215646,27.465,1.7602
000995.CSI,全指公用,2013/7/24,1587.758,1581.484,1595.57,1554.076,1589.455,933197500,5295908419,1.697,0.1069
000995.CSI,全指公用,2013/7/25,1589.455,1592.102,1596.021,1568.042,1570.292,776027900,4674398609,-19.163,-1.2056
000995.CSI,全指公用,2013/7/26,1570.292,1563.03,1578.686,1558.083,1577.548,544991900,3228576911,7.256,0.4621
000995.CSI,全指公用,2013/7/29,1577.548,1568.747,1568.747,1543.739,1548.663,578517000,3117336085,-28.885,-1.831
000995.CSI,全指公用,2013/7/30,1548.663,1553.289,1573.955,1537.829,1560.878,544398300,2936780340,12.215,0.7887
000995.CSI,全指公用,2013/7/31,1560.878,1567.777,1579.809,1555.334,1560.329,472997800,2825297665,-0.549,-0.0352
000995.CSI,全指公用,2013/8/1,1560.329,1568.541,1595.954,1566.55,1595.749,687346900,4050084296,35.42,2.27
000995.CSI,全指公用,2013/8/2,1595.749,1601.893,1605.137,1584.56,1588.871,608185800,3462313956,-6.878,-0.431
000995.CSI,全指公用,2013/8/5,1588.871,1590.179,1607.328,1588.621,1607.13,555931900,3085077972,18.259,1.1492
000995.CSI,全指公用,2013/8/6,1607.13,1603.416,1644.383,1596.756,1640.906,923085300,4900803225,33.776,2.1016
000995.CSI,全指公用,2013/8/7,1640.906,1634.246,1640.408,1621.95,1625.202,842844200,4828415442,-15.704,-0.957
000995.CSI,全指公用,2013/8/8,1625.202,1621.511,1632.616,1614.316,1618.553,550919600,3162715905,-6.649,-0.4091
000995.CSI,全指公用,2013/8/9,1618.553,1620.635,1630.078,1597.655,1614.978,584761500,3511322780,-3.575,-0.2209
000995.CSI,全指公用,2013/8/12,1614.978,1626.742,1649.771,1623.868,1649.557,867726300,5234976822,34.579,2.1411
000995.CSI,全指公用,2013/8/13,1649.557,1649.418,1656.391,1648.071,1654.863,786011500,4925011438,5.306,0.3217
000995.CSI,全指公用,2013/8/14,1654.863,1654.917,1656.811,1633.973,1638.933,694256200,4178762961,-15.93,-0.9626
000995.CSI,全指公用,2013/8/15,1638.933,1639.489,1646.077,1621.362,1622.453,609147800,3709748904,-16.48,-1.0055
000995.CSI,全指公用,2013/8/16,1622.453,1618.468,1680.334,1610.314,1612.168,915915400,5063718838,-10.285,-0.6339
000995.CSI,全指公用,2013/8/19,1612.168,1603.574,1621.875,1598.395,1618.126,621336600,3686804060,5.958,0.3696
000995.CSI,全指公用,2013/8/20,1618.126,1618.102,1627.103,1596.196,1602.482,575649100,3365575521,-15.644,-0.9668
000995.CSI,全指公用,2013/8/21,1602.482,1605.924,1606.865,1594.459,1604.042,534533400,3266767708,1.56,0.0973
000995.CSI,全指公用,2013/8/22,1604.042,1600.455,1607.277,1591.405,1594.441,578060100,3392539653,-9.601,-0.5986
000995.CSI,全指公用,2013/8/23,1594.441,1599.549,1602.797,1561.058,1582.726,658187800,3892074231,-11.715,-0.7347
000995.CSI,全指公用,2013/8/26,1582.726,1585.503,1610.009,1580.668,1609.924,694338100,4071777333,27.198,1.7184
